accounting_date,fiscal_year,fiscal_month,calendar_year,calendar_month,calendar_day,company_code,customer_code,customer_district_code,item_code,business_area_code,item_group_code,item_class_code,item_type,bonus_group_code,environment_group_code,technology_group_code,commission_group_code,reporting_classification,light_source,warehouse_code,abc_class_code,abc_class_volume,business_chain_l1_code,business_chain_l1_name,contact_method_code,salesperson_code,order_type_code,market_segment,value_sales,value_cost,value_quantity,value_price_adjustment,currency,item_source_class,invoice_number,line_number,invoice_date,customer_order_number,order_date,dss_update_time
20120307,2012,9,2012,3,7,101,CUST_000030,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,EDI,Commercial & Industrial,40.2,25.4568,12,0,AUD,,INV_000062,LINE_000001,20120307,ORD_000059,20120307,49:58.7
20120313,2012,9,2012,3,13,101,CUST_000030,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,EDI,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000063,LINE_000001,20120313,ORD_000060,20120313,49:58.7
20120328,2012,9,2012,3,28,101,CUST_000030,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,NOR,Commercial & Industrial,60.3,38.1852,18,0,AUD,,INV_000064,LINE_000001,20120328,ORD_000061,20120328,49:58.7
20120305,2012,9,2012,3,5,101,CUST_000031,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000012,NOR,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000065,LINE_000001,20120305,ORD_000062,20120305,49:58.7
20120312,2012,9,2012,3,12,101,CUST_000032,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,NOR,Commercial & Industrial,74.16,50.9136,24,0,AUD,,INV_000066,LINE_000001,20120312,ORD_000063,20120312,49:58.7
20120502,2012,11,2012,5,2,101,CUST_000029,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,EDI,Commercial & Industrial,40.2,25.4568,12,0,AUD,,INV_000067,LINE_000001,20120502,ORD_000064,20120502,49:58.7
20120125,2012,7,2012,1,25,101,CUST_000032,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,EDI,Commercial & Industrial,76.56,50.9136,24,0,AUD,,INV_000068,LINE_000001,20120125,ORD_000065,20120124,49:58.7
20120504,2012,11,2012,5,4,101,CUST_000020,300,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000005,NOR,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000049,LINE_000001,20120504,ORD_000047,20120504,49:58.7
20120123,2012,7,2012,1,23,101,CUST_000013,300,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000002,NOR,Commercial & Industrial,38.28,25.4568,12,0,AUD,,INV_000019,LINE_000001,20120123,ORD_000019,20120123,49:58.7
20120608,2012,12,2012,6,8,101,CUST_000033,200,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,NOR,Commercial & Industrial,18.0,12.7284,6,0,AUD,,INV_000069,LINE_000001,20120608,ORD_000066,20120608,49:58.7
20120626,2012,12,2012,6,26,101,CUST_000033,200,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,NOR,Commercial & Industrial,72.0,50.9136,24,0,AUD,,INV_000070,LINE_000002,20120626,ORD_000067,20120625,49:58.7
20120604,2012,12,2012,6,4,101,CUST_000034,200,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,NOR,Commercial & Industrial,120.6,76.3704,36,0,AUD,,INV_000071,LINE_000001,20120604,ORD_000068,20120604,49:58.7
20120404,2012,10,2012,4,4,101,CUST_000035,300,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000002,EDI,Commercial & Industrial,60.3,38.1852,18,0,AUD,,INV_000072,LINE_000001,20120404,ORD_000069,20120403,49:58.7
20120404,2012,10,2012,4,4,101,CUST_000026,300,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000008,NOR,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000055,LINE_000001,20120404,ORD_000052,20120403,49:58.7
20120606,2012,12,2012,6,6,101,CUST_000036,200,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,EDI,Commercial & Industrial,80.4,50.9136,24,0,AUD,,INV_000073,LINE_000001,20120606,ORD_000070,20120606,49:58.7
20120220,2012,8,2012,2,20,101,CUST_000034,200,ITEM_000009,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,NOR,Commercial & Industrial,57.42,38.1852,18,0,AUD,,INV_000074,LINE_000001,20120220,ORD_000071,20120220,49:58.7
20120319,2012,9,2012,3,19,101,CUST_000037,300,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000008,NOR,Commercial & Industrial,80.4,50.9136,24,0,AUD,,INV_000075,LINE_000001,20120319,ORD_000072,20120319,49:58.7
20120517,2012,11,2012,5,17,101,CUST_000025,300,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000004,EDI,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000076,LINE_000001,20120517,ORD_000073,20120517,49:58.7
20120604,2012,12,2012,6,4,101,CUST_000025,300,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000004,EDI,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000054,LINE_000001,20120604,ORD_000051,20120601,49:58.7
20120123,2012,7,2012,1,23,101,CUST_000001,410,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,Q1 ,J,J,ELC,ElectraCorp Ltd,NA                            ,SP_000001,NOR,Commercial & Industrial,153.12,101.8272,48,0,AUD,,INV_000077,LINE_000002,20120123,ORD_000074,20120116,49:58.7
20120120,2012,7,2012,1,20,101,CUST_000038,400,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,Q0 ,J,J,ELC,ElectraCorp Ltd,NA                            ,SP_000015,NOR,Commercial & Industrial,76.56,50.9136,24,0,AUD,,INV_000078,LINE_000001,20120120,ORD_000075,20120120,49:58.7
20120117,2012,7,2012,1,17,101,CUST_000039,400,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,Q0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000006,CDG,Commercial & Industrial,-95.7,-63.642,-30,0,AUD,,INV_000079,LINE_000001,20120117,ORD_000076,20120117,49:58.7
20120518,2012,11,2012,5,18,101,CUST_000040,200,ITEM_000010,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000007,EDI,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000080,LINE_000001,20120518,ORD_000077,20120517,49:58.7
20120202,2012,8,2012,2,2,101,CUST_000035,300,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000002,EDI,Commercial & Industrial,57.42,38.1852,18,0,AUD,,INV_000081,LINE_000001,20120202,ORD_000078,20120201,49:58.7
20120608,2012,12,2012,6,8,101,CUST_000033,200,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,NOR,Commercial & Industrial,54.0,38.1852,18,0,AUD,,INV_000069,LINE_000001,20120608,ORD_000066,20120608,49:58.7
20120524,2012,11,2012,5,24,101,CUST_000041,300,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000005,NOR,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000082,LINE_000001,20120524,ORD_000079,20120523,49:58.7
